14  14  0.0010
14  15  0.3980
14  16  1.4100
14  17  2.1090
14  18  1.6960
14  19  2.8010
14  20  3.0010
14  21  3.8170
14  22  4.4190
14  23  4.4190
14  24  3.3170
14  25  4.5220
14  26  5.1720
14  27  4.7710
14  28  5.1830
14  29  3.9490
14  30  5.5220
14  31  6.1110
14  32  5.7230
14  33  6.1330
14  34  6.1420
14  35  6.0360
14  36  8.4950
14  37  7.5930
14  38  8.7710
14  39  3.7970
14  40  3.2490
15  1  3.1120
15  2  2.9950
15  3  3.9810
15  4  2.4950
15  5  3.2410
15  6  2.4190
15  7  2.3180
15  8  1.4130
15  9  1.1630
15  10  1.3410
15  11  2.4190
15  12  1.9510
15  13  0.6990
15  14  0.3980
15  15  0.0010
15  16  1.4100
15  17  2.1090
15  18  1.6960
15  19  2.8010
15  20  3.0010
15  21  3.8170
15  22  4.4190
15  23  4.4190
15  24  3.3170
15  25  4.5220
15  26  5.1720
15  27  4.7710
15  28  5.1830
15  29  3.9490
15  30  5.5220
15  31  6.1110
15  32  5.7230
15  33  6.1330
15  34  6.1420
15  35  6.0360
15  36  8.4950
15  37  7.5930
15  38  8.7710
15  39  3.7970
15  40  3.2490
16  1  2.1030
16  2  1.9860
16  3  2.9720
16  4  1.4860
16  5  2.3270
16  6  2.4270
16  7  3.3300
16  8  2.4250
16  9  2.1750
16  10  2.3530
16  11  1.5860
16  12  0.9420
16  13  0.9520
16  14  1.4100
16  15  1.4100
16  16  0.0010
16  17  2.0830
16  18  1.6700
16  19  2.7750
16  20  2.9750
16  21  3.7910
16  22  4.3930
16  23  4.3930
16  24  3.2910
16  25  4.4960
16  26  5.1460
16  27  4.7450
16  28  5.1570
16  29  3.9230
16  30  5.4960
16  31  6.0850
16  32  5.6970
16  33  6.1070
16  34  6.1160
16  35  6.0100
16  36  8.4690
16  37  7.5670
16  38  8.7450
16  39  3.3440
16  40  2.6370
17  1  3.7850
17  2  3.6680
17  3  4.6540
17  4  3.1680
17  5  4.0090
17  6  4.1090
17  7  4.0290
17  8  3.1240
17  9  2.8740
17  10  3.0520
17  11  3.2680
17  12  2.6240
17  13  2.4100
17  14  2.1090
17  15  2.1090
17  16  2.0830
17  17  0.0010
17  18  0.5980
17  19  1.3510
17  20  1.5510
17  21  2.3670
17  22  2.9690
17  23  2.9690
17  24  1.8670
17  25  3.0720
17  26  3.7220
17  27  3.3210
17  28  3.7330
17  29  2.4990
17  30  4.0720
17  31  4.6610
17  32  4.2730
17  33  4.6830
17  34  4.6920
17  35  4.5860
17  36  7.0450
17  37  6.1430
17  38  7.3210
17  39  1.6230
17  40  1.7300
18  1  3.3720
18  2  3.2550
18  3  4.2410
18  4  2.7550
18  5  3.5960
18  6  3.6960
18  7  3.6160
18  8  2.7110
18  9  2.4610
18  10  2.6390
18  11  2.8550
18  12  2.2110
18  13  1.9970
18  14  1.6960
18  15  1.6960
18  16  1.6700
18  17  0.5980
18  18  0.0010
18  19  1.3510
18  20  1.5510
18  21  2.3670
18  22  2.9690
18  23  2.9690
18  24  1.8670
18  25  3.0720
18  26  3.7220
18  27  3.3210
18  28  3.7330
18  29  2.4990
18  30  4.0720
18  31  4.6610
18  32  4.2730
18  33  4.6830
18  34  4.6920
18  35  4.5860
18  36  7.0450
18  37  6.1430
18  38  7.3210
18  39  1.6230
18  40  1.7300
19  1  4.4770
19  2  4.3600
19  3  5.3460
19  4  3.8600
19  5  4.7010
19  6  4.8010
19  7  4.7210
19  8  3.8160
19  9  3.5660
19  10  3.3970
19  11  3.9600
19  12  3.3160
19  13  3.1020
19  14  2.8010
19  15  2.8010
19  16  2.7750
19  17  1.3510
19  18  1.3510
19  19  0.0010
19  20  1.2000
19  21  2.0160
19  22  2.6180
19  23  2.6180
19  24  1.5160
19  25  2.7210
19  26  3.3710
19  27  2.9700
19  28  3.3820
19  29  2.1480
19  30  3.7210
19  31  4.3100
19  32  3.9220
19  33  4.3320
19  34  4.3410
19  35  4.2350
19  36  6.6940
19  37  5.7920
19  38  6.9700
19  39  2.3760
19  40  2.4830
20  1  4.6770
20  2  4.5600
20  3  5.5460
20  4  4.0600
20  5  4.9010
20  6  5.0010
20  7  4.9210
20  8  4.0160
20  9  3.7660
20  10  3.5970
20  11  4.1600
20  12  3.5160
20  13  3.3020
20  14  3.0010
20  15  3.0010
20  16  2.9750
20  17  1.5510
20  18  1.5510
20  19  1.2000
20  20  0.0010
20  21  1.7000
20  22  2.3020
20  23  2.3020
20  24  1.2000
20  25  2.4050
20  26  3.0550
20  27  2.6540
20  28  3.0660
20  29  1.8320
20  30  3.4050
20  31  3.9940
20  32  3.6060
20  33  4.0160
20  34  4.0250
20  35  3.9190
20  36  6.3780
20  37  5.4760
20  38  6.6540
20  39  2.4580
20  40  2.6830
21  1  5.4930
21  2  5.3760
21  3  6.3620
21  4  4.8760
21  5  5.7170
21  6  5.8170
21  7  5.7370
21  8  4.8320
21  9  4.5820
21  10  4.4130
21  11  4.9760
21  12  4.3320
21  13  4.1180
21  14  3.8170
21  15  3.8170
21  16  3.7910
21  17  2.3670
21  18  2.3670
21  19  2.0160
21  20  1.7000
21  21  0.0010
21  22  1.0000
21  23  2.3180
21  24  1.1790
21  25  1.0920
21  26  1.7420
21  27  1.3410
21  28  2.3730
21  29  1.2790
21  30  2.8520
21  31  3.4410
21  32  3.0530
21  33  3.4630
21  34  3.3320
21  35  3.2260
21  36  5.8250
21  37  4.9230
21  38  6.1010
21  39  2.7580
21  40  3.4990
22  1  6.0950
22  2  5.9780
22  3  6.9640
22  4  5.4780
22  5  6.3190
22  6  6.4190
22  7  6.3390
22  8  5.4340
22  9  5.1840
22  10  5.0150
22  11  5.5780
22  12  4.9340
22  13  4.7200
22  14  4.4190
22  15  4.4190
22  16  4.3930
22  17  2.9690
22  18  2.9690
22  19  2.6180
22  20  2.3020
22  21  1.0000
22  22  0.0010
22  23  0.7980
22  24  1.1790
22  25  1.0920
22  26  1.7420
22  27  1.3410
22  28  2.3730
22  29  1.2790
22  30  2.8520
22  31  3.4410
22  32  3.0530
22  33  3.4630
22  34  3.3320
22  35  3.2260
22  36  5.8250
22  37  4.9230
22  38  6.1010
22  39  1.4420
22  40  4.0930
23  1  6.0950
23  2  5.9780
23  3  6.9640
23  4  5.4780
23  5  6.3190
23  6  6.4190
23  7  6.3390
23  8  5.4340
23  9  5.1840
23  10  5.0150
23  11  5.5780
23  12  4.9340
23  13  4.7200
23  14  4.4190
23  15  4.4190
23  16  4.3930
23  17  2.9690
23  18  2.9690
23  19  2.6180
23  20  2.3020
23  21  2.3180
23  22  0.7980
23  23  0.0010
23  24  2.1020
23  25  2.4100
23  26  3.0600
23  27  2.6590
23  28  3.6910
23  29  2.5970
23  30  4.1700
23  31  4.7590
23  32  4.3710
23  33  4.7810
23  34  4.6500
23  35  4.5440
23  36  7.1430
23  37  6.2410
23  38  7.4190
23  39  1.4420
23  40  4.0930
24  1  4.9930
24  2  4.8760
24  3  5.8620
24  4  4.3760
24  5  5.2170
24  6  5.3170
24  7  5.2370
24  8  4.3320
24  9  4.0820
24  10  3.9130
24  11  4.4760
24  12  3.8320
24  13  3.6180
24  14  3.3170
24  15  3.3170
24  16  3.2910
24  17  1.8670
24  18  1.8670
24  19  1.5160
24  20  1.2000
24  21  1.1790
24  22  1.1790
24  23  2.1020
24  24  0.0010
24  25  1.2710
24  26  1.9210
24  27  1.5200
24  28  1.9320
24  29  0.6980
24  30  2.2710
24  31  2.8600
24  32  2.4720
24  33  2.8820
24  34  2.8910
24  35  2.7850
24  36  5.2440
24  37  4.3420
24  38  5.5200
24  39  2.2580
24  40  2.9990
25  1  6.1980
25  2  6.0810
25  3  7.0670
25  4  5.5810
25  5  6.4220
25  6  6.5220
25  7  6.4420
25  8  5.5370
25  9  5.2870
25  10  5.1180
25  11  5.6810
25  12  5.0370
25  13  4.8230
25  14  4.5220
25  15  4.5220
25  16  4.4960
25  17  3.0720
25  18  3.0720
25  19  2.7210
25  20  2.4050
25  21  1.0920
25  22  1.0920
25  23  2.4100
25  24  1.2710
25  25  0.0010
25  26  0.9480
25  27  0.5470
25  28  1.5790
25  29  1.3710
25  30  2.0770
25  31  2.6660
25  32  2.2780
25  33  2.6880
25  34  2.5380
25  35  2.4320
25  36  5.0500
25  37  4.1480
25  38  5.3260
25  39  3.0540
25  40  4.2040
26  1  6.8480
26  2  6.7310
26  3  7.7170
26  4  6.2310
26  5  7.0720
26  6  7.1720
26  7  7.0920
26  8  6.1870
26  9  5.9370
26  10  5.7680
26  11  6.3310
26  12  5.6870
26  13  5.4730
26  14  5.1720
26  15  5.1720
26  16  5.1460
26  17  3.7220
26  18  3.7220
26  19  3.3710
26  20  3.0550
26  21  1.7420
26  22  1.7420
26  23  3.0600
26  24  1.9210
26  25  0.9480
26  26  0.0010
26  27  1.1970
26  28  1.6090
26  29  2.0210
26  30  1.9480
26  31  2.5370
26  32  2.1490
26  33  2.5590
26  34  2.5680
26  35  2.4620
26  36  4.9210
26  37  4.0190
26  38  5.1970
26  39  3.7040
26  40  4.8540
27  1  6.4470
27  2  6.3300
27  3  7.3160
27  4  5.8300
27  5  6.6710
27  6  6.7710
27  7  6.6910
27  8  5.7860
27  9  5.5360
27  10  5.3670
27  11  5.9300
27  12  5.2860
27  13  5.0720
27  14  4.7710
27  15  4.7710
27  16  4.7450
27  17  3.3210
27  18  3.3210
27  19  2.9700
27  20  2.6540
27  21  1.3410
27  22  1.3410
27  23  2.6590
27  24  1.5200
27  25  0.5470
27  26  1.1970
27  27  0.0010
27  28  1.2300
27  29  1.6200
27  30  2.3260
27  31  2.9150
27  32  2.5270
27  33  2.9370
27  34  2.1890
27  35  2.0830
27  36  5.2990
27  37  4.3970
27  38  5.5750
27  39  3.3030
27  40  4.4530
28  1  6.8590
28  2  6.7420
28  3  7.7280
28  4  6.2420
28  5  7.0830
28  6  7.1830
28  7  7.1030
28  8  6.1980
28  9  5.9480
28  10  5.7790
28  11  6.3420
28  12  5.6980
28  13  5.4840
28  14  5.1830
28  15  5.1830
28  16  5.1570
28  17  3.7330
28  18  3.7330
28  19  3.3820
28  20  3.0660
28  21  2.3730
28  22  2.3730
28  23  3.6910
28  24  1.9320
28  25  1.5790
28  26  1.6090
28  27  1.2300
28  28  0.0010
28  29  2.0320
28  30  1.8650
28  31  2.4540
28  32  1.5310
28  33  1.9320
28  34  1.4040
28  35  1.6510
28  36  4.2940
28  37  3.3920
28  38  4.5700
28  39  4.1240
28  40  4.8650
29  1  5.6250
29  2  5.5080
29  3  6.4940
29  4  5.0080
29  5  5.8490
29  6  5.9490
29  7  5.8690
29  8  4.9640
29  9  4.7140
29  10  4.5450
29  11  5.1080
29  12  4.4640
29  13  4.2500
29  14  3.9490
29  15  3.9490
29  16  3.9230
29  17  2.4990
29  18  2.4990
29  19  2.1480
29  20  1.8320
29  21  1.2790
29  22  1.2790
29  23  2.5970
29  24  0.6980
29  25  1.3710
29  26  2.0210
29  27  1.6200
29  28  2.0320
29  29  0.0010
29  30  2.3710
29  31  2.9600
29  32  2.5720
29  33  2.9820
29  34  2.9910
29  35  2.8850
29  36  5.3440
29  37  4.4420
29  38  5.6200
29  39  2.8900
29  40  3.6310
30  1  7.1980
30  2  7.0810
30  3  8.0670
30  4  6.5810
30  5  7.4220
30  6  7.5220
30  7  7.4420
30  8  6.5370
30  9  6.2870
30  10  6.1180
30  11  6.6810
30  12  6.0370
30  13  5.8230
30  14  5.5220
30  15  5.5220
30  16  5.4960
30  17  4.0720
30  18  4.0720
30  19  3.7210
30  20  3.4050
30  21  2.8520
30  22  2.8520
30  23  4.1700
30  24  2.2710
30  25  2.0770
30  26  1.9480
30  27  2.3260
30  28  1.8650
30  29  2.3710
30  30  0.0010
30  31  1.1870
30  32  0.7990
30  33  1.9330
30  34  2.6000
30  35  2.8120
30  36  4.2950
30  37  2.9290
30  38  4.5710
30  39  4.4630
30  40  5.2040
31  1  7.7870
31  2  7.6700
31  3  8.6560
31  4  7.1700
31  5  8.0110
31  6  8.1110
31  7  8.0310
31  8  7.1260
31  9  6.8760
31  10  6.7070
31  11  7.2700
31  12  6.6260
31  13  6.4120
31  14  6.1110
31  15  6.1110
31  16  6.0850
31  17  4.6610
31  18  4.6610
31  19  4.3100
31  20  3.9940
31  21  3.4410
31  22  3.4410
31  23  4.7590
31  24  2.8600
31  25  2.6660
31  26  2.5370
31  27  2.9150
31  28  2.4540
31  29  2.9600
31  30  1.1870
31  31  0.0010
31  32  1.3880
31  33  2.5220
31  34  3.1890
31  35  3.4010
31  36  4.1660
31  37  2.3400
31  38  4.4420
31  39  5.0520
31  40  5.7930
32  1  7.3990
32  2  7.2820
32  3  8.2680
32  4  6.7820
32  5  7.6230
32  6  7.7230
32  7  7.6430
32  8  6.7380
32  9  6.4880
32  10  6.3190
32  11  6.8820
32  12  6.2380
32  13  6.0240
32  14  5.7230
32  15  5.7230
32  16  5.6970
32  17  4.2730
32  18  4.2730
32  19  3.9220
32  20  3.6060
32  21  3.0530
32  22  3.0530
32  23  4.3710
32  24  2.4720
32  25  2.2780
32  26  2.1490
32  27  2.5270
32  28  1.5310
32  29  2.5720
32  30  0.7990
32  31  1.3880
32  32  0.0010
32  33  1.5990
32  34  2.2660
32  35  3.0130
32  36  3.9610
32  37  3.0590
32  38  4.2370
32  39  4.6640
32  40  5.4050
33  1  7.8090
33  2  7.6920
33  3  8.6780
33  4  7.1920
33  5  8.0330
33  6  8.1330
33  7  8.0530
33  8  7.1480
33  9  6.8980
33  10  6.7290
33  11  7.2920
33  12  6.6480
33  13  6.4340
33  14  6.1330
33  15  6.1330
33  16  6.1070
33  17  4.6830
33  18  4.6830
33  19  4.3320
33  20  4.0160
33  21  3.4630
33  22  3.4630
33  23  4.7810
33  24  2.8820
33  25  2.6880
33  26  2.5590
33  27  2.9370
33  28  1.9320
33  29  2.9820
33  30  1.9330
33  31  2.5220
33  32  1.5990
33  33  0.0010
33  34  2.6670
33  35  3.4230
33  36  4.3620
33  37  3.4600
33  38  4.6380
33  39  5.0740
33  40  5.8150
34  1  7.8180
34  2  7.7010
34  3  8.6870
34  4  7.2010
34  5  8.0420
34  6  8.1420
34  7  8.0620
34  8  7.1570
34  9  6.9070
34  10  6.7380
34  11  7.3010
34  12  6.6570
34  13  6.4430
34  14  6.1420
34  15  6.1420
34  16  6.1160
34  17  4.6920
34  18  4.6920
34  19  4.3410
34  20  4.0250
34  21  3.3320
34  22  3.3320
34  23  4.6500
34  24  2.8910
34  25  2.5380
34  26  2.5680
34  27  2.1890
34  28  1.4040
34  29  2.9910
34  30  2.6000
34  31  3.1890
34  32  2.2660
34  33  2.6670
34  34  0.0010
34  35  2.0900
34  36  4.0670
34  37  3.1650
34  38  4.3430
34  39  5.0830
34  40  5.8240
35  1  7.7120
35  2  7.5950
35  3  8.5810
35  4  7.0950
35  5  7.9360
35  6  8.0360
35  7  7.9560
35  8  7.0510
35  9  6.8010
35  10  6.6320
35  11  7.1950
35  12  6.5510
35  13  6.3370
35  14  6.0360
35  15  6.0360
35  16  6.0100
35  17  4.5860
35  18  4.5860
35  19  4.2350
35  20  3.9190
35  21  3.2260
35  22  3.2260
35  23  4.5440
35  24  2.7850
35  25  2.4320
35  26  2.4620
35  27  2.0830
35  28  1.6510
35  29  2.8850
35  30  2.8120
35  31  3.4010
35  32  3.0130
35  33  3.4230
35  34  2.0900
35  35  0.0010
35  36  5.3590
35  37  4.4570
35  38  5.6350
35  39  4.9770
35  40  5.7180
36  1  10.1710
36  2  10.0540
36  3  11.0400
36  4  9.5540
36  5  10.3950
36  6  10.4950
36  7  10.4150
36  8  9.5100
36  9  9.2600
36  10  9.0910
36  11  9.6540
36  12  9.0100
36  13  8.7960
36  14  8.4950
36  15  8.4950
36  16  8.4690
36  17  7.0450
36  18  7.0450
36  19  6.6940
36  20  6.3780
36  21  5.8250
36  22  5.8250
36  23  7.1430
36  24  5.2440
36  25  5.0500
36  26  4.9210
36  27  5.2990
36  28  4.2940
36  29  5.3440
36  30  4.2950
36  31  4.1660
36  32  3.9610
36  33  4.3620
36  34  4.0670
36  35  5.3590
36  36  0.0010
36  37  2.8660
36  38  2.7670
36  39  7.4360
36  40  8.1770
37  1  9.2690
37  2  9.1520
37  3  10.1380
37  4  8.6520
37  5  9.4930
37  6  9.5930
37  7  9.5130
37  8  8.6080
37  9  8.3580
37  10  8.1890
37  11  8.7520
37  12  8.1080
37  13  7.8940
37  14  7.5930
37  15  7.5930
37  16  7.5670
37  17  6.1430
37  18  6.1430
37  19  5.7920
37  20  5.4760
37  21  4.9230
37  22  4.9230
37  23  6.2410
37  24  4.3420
37  25  4.1480
37  26  4.0190
37  27  4.3970
37  28  3.3920
37  29  4.4420
37  30  2.9290
37  31  2.3400
37  32  3.0590
37  33  3.4600
37  34  3.1650
37  35  4.4570
37  36  2.8660
37  37  0.0010
37  38  3.1420
37  39  6.5340
37  40  7.2750
38  1  10.4470
38  2  10.3300
38  3  11.3160
38  4  9.8300
38  5  10.6710
38  6  10.7710
38  7  10.6910
38  8  9.7860
38  9  9.5360
38  10  9.3670
38  11  9.9300
38  12  9.2860
38  13  9.0720
38  14  8.7710
38  15  8.7710
38  16  8.7450
38  17  7.3210
38  18  7.3210
38  19  6.9700
38  20  6.6540
38  21  6.1010
